review,sentimiento,idioma,review_norm,confianza,categoria_idioma,emojis_encontrados,tiene_emoji,num_emojis
"Muy bien situado para el precio que tiene, así como buena comunicación en coche. El personal y la comida son excelentes. Hasta ahí lo bueno, las habitaciones para ser un Tres estrellas dejan mucho que desear, se oye todo, paredes de papel, camas incómodas, colchones se oyen los muelles, almohadas incómodas,y no te reponen las toallas si haces dos noches. A parte, hay una serie de habitaciones, las cuales los baños dan a un ventanuco del pasillo, que si te estas duchando, se te ve de hombros para arriba, así que parejas ojito si os duchais juntos.",neutro,es,muy bien situado para el precio que tiene asi como buena comunicacion en coche el personal y la comida son excelentes hasta ahi lo bueno las habitaciones para ser un tres estrellas dejan mucho que desear se oye todo paredes de papel camas incomodas colchones se oyen los muelles almohadas incomodasy no te reponen las toallas si haces dos noches a parte hay una serie de habitaciones las cuales los banos dan a un ventanuco del pasillo que si te estas duchando se te ve de hombros para arriba asi que parejas ojito si os duchais juntos,1.0,español_seguro,[],False,0
Todo el personal del hotel como recepción y camareros muy amables y profesionales Habitación con ruidos molestos del ascensor como de habitaciones vecinas [PERSONA] nuevos aunque ducha poco cerrada cae agua [PERSONA] correcta y comidas irregulares,neutro,es,todo el personal del hotel como recepcion y camareros muy amables y profesionales habitacion con ruidos molestos del ascensor como de habitaciones vecinas banos nuevos aunque ducha poco cerrada cae agua limpieza correcta y comidas irregulares,1.0,español_seguro,[],False,0
"Lo único bueno que puedo decir es....personal agradable y que para ir a [PERSONA] está bien ubicado.Instalaciones muy antiguas, ruidoso (dentro del hostal)y con carencia de limpieza. Le hace falta una reforma completa y una señoras de la limpieza....Que limpien.",negativo,es,lo unico bueno que puedo decir es personal agradable y que para ir a cordoba esta bien ubicado instalaciones muy antiguas ruidoso dentro del hostaly con carencia de limpieza le hace falta una reforma completa y una senoras de la limpiezaque limpien,1.0,español_seguro,[],False,0
"No nos ha gustado nada, la habitación sucia, pelusas en la cama, cucarachas, las sillas rotas, el baño sucio y olia mal, las paredes finisimas(parecia estar en la habitación de al lado). En la cafeteria, el café malo, los vasos y cubiertos sucios.",negativo,es,no nos ha gustado nada la habitacion sucia pelusas en la cama cucarachas las sillas rotas el bano sucio y olia mal las paredes finisimasparecia estar en la habitacion de al lado en la cafeteria el cafe malo los vasos y cubiertos sucios,1.0,español_seguro,[],False,0
Me alojé en este hotel durante un fin de semana es un hotel de carretera a unos siete minutos del centro de cordoba la ubicación que tiene la verdad que es buena el personal trato antipático y seco en el bar ni siquiera te traen el plato a la mesa cuando su precio no es que sea barato la habitación del año la pera muy limpia eso a destacar deja mucho que desear,negativo,es,me aloje en este hotel durante un fin de semana es un hotel de carretera a unos siete minutos del centro de cordoba la ubicacion que tiene la verdad que es buena el personal trato antipatico y seco en el bar ni siquiera te traen el plato a la mesa cuando su precio no es que sea barato la habitacion del ano la pera muy limpia eso a destacar deja mucho que desear,1.0,español_seguro,[],False,0
"La verdad es que es de los hoteles por ese precio es el peor en que he estado. La limpieza de las habitaciones es aceptable pero al menos la nuestra era muy pequeña y oscura. En el baño faltaba una bombilla, el colgador de la ducha estaba roto y las cortinas en la bañera no son muy higiénicas. Se escuchan todos los ruidos y pasa mucha luz bajo la puerta. En el bar el camarero llamado [PERSONA] era muy antipático, y hasta borde, solo era mas amable con la gente del pueblo. No está cerca para visitir la ciudad, por ese precio te alojas en sitios aceptables en la ciudad",negativo,es,la verdad es que es de los hoteles por ese precio es el peor en que he estado la limpieza de las habitaciones es aceptable pero al menos la nuestra era muy pequena y oscura en el bano faltaba una bombilla el colgador de la ducha estaba roto y las cortinas en la banera no son muy higienicas se escuchan todos los ruidos y pasa mucha luz bajo la puerta en el bar el camarero llamado emilio era muy antipatico y hasta borde solo era mas amable con la gente del pueblo no esta cerca para visitir la ciudad por ese precio te alojas en sitios aceptables en la ciudad,1.0,español_seguro,[],False,0
"No encontramos hotel en Córdoba y tuvimos que recurrir al Hotel La Lancha en Alcolea, a unos 8 kms. de la capital cordobesa. De hotel tiene poco es más bien un hostal, barato, viejo y con poca limpieza...Un poco raro, solamente lo utilizamos para dormir y mi mujer y mis hijas no se atrevieron ni a ducharse...",negativo,es,no encontramos hotel en cordoba y tuvimos que recurrir al hotel la lancha en alcolea a unos 8 kms de la capital cordobesa de hotel tiene poco es mas bien un hostal barato viejo y con poca limpiezaun poco raro solamente lo utilizamos para dormir y mi mujer y mis hijas no se atrevieron ni a ducharse,1.0,español_seguro,[],False,0
"Me alojé en este hotel porque al día siguiente tenia un examen el la universidad de Córdoba y era el hotel más cercano. El hotel está muy antiguo y deja bastante que desear, sobre todo los baños, aunque los colchones están bastante bien, y el personal es muy atento. La comida es la típica de la zona y está bastante bien.",neutro,es,me aloje en este hotel porque al dia siguiente tenia un examen el la universidad de cordoba y era el hotel mas cercano el hotel esta muy antiguo y deja bastante que desear sobre todo los banos aunque los colchones estan bastante bien y el personal es muy atento la comida es la tipica de la zona y esta bastante bien,1.0,español_seguro,[],False,0
"Las habitaciones estaban con más polvo que un establo, las camas para enanos, la almohada súper dura. Pero el precio si se parecía al de un hotel de 3 estrellas siendo un simple hostal. No lo aconsejo en absoluto.",negativo,es,las habitaciones estaban con mas polvo que un establo las camas para enanos la almohada super dura pero el precio si se parecia al de un hotel de 3 estrellas siendo un simple hostal no lo aconsejo en absoluto,1.0,español_seguro,[],False,0
"Solo se salva la cena, en particular el salmorejo. El hotel es muy antiguo, lúgubre en sus pasillos y accesos, y sin reforma alguna desde hace muchos aňos. No funcionaba la calefacción en nuestra habitación en pleno invierno. Tuvimos que pasar la noche tiritando. [PERSONA] nos fuimos precipitadamente al día siguiente. No merece la pena su bajo precio. Para olvidar",negativo,es,solo se salva la cena en particular el salmorejo el hotel es muy antiguo lugubre en sus pasillos y accesos y sin reforma alguna desde hace muchos anos no funcionaba la calefaccion en nuestra habitacion en pleno invierno tuvimos que pasar la noche tiritando obviamente nos fuimos precipitadamente al dia siguiente no merece la pena su bajo precio para olvidar,1.0,español_seguro,[],False,0
"Es un hotel bien de carretera, es recomendable si tenés pocas exigencias. Es lejos de la ciudad, es necesario un vehículo. Es barato y no se puede pedir más de lo que es por lo que cuesta. La habitación estaba limpia y el ambiente no es lindo.",neutro,es,es un hotel bien de carretera es recomendable si tenes pocas exigencias es lejos de la ciudad es necesario un vehiculo es barato y no se puede pedir mas de lo que es por lo que cuesta la habitacion estaba limpia y el ambiente no es lindo,1.0,español_seguro,[],False,0
"este hotelito apenas cumple con los minimos necesarios para el viajero. debido a los altos precios de la ciudad, este hotel de paso es una opcion para bajar los costos. tiene parking y cocina. nada para destacar",neutro,es,este hotelito apenas cumple con los minimos necesarios para el viajero debido a los altos precios de la ciudad este hotel de paso es una opcion para bajar los costos tiene parking y cocina nada para destacar,1.0,español_seguro,[],False,0
[PERSONA] de una estrella que está a diez minutos en coche del centro. La cocina es auténtica cordobesa. Se ha inaugurado o se inaugurará una barbacoa al aire libre. El servicio no está mal. Las habitaciones están bien.,neutro,es,hotelito de una estrella que esta a diez minutos en coche del centro la cocina es autentica cordobesa se ha inaugurado o se inaugurara una barbacoa al aire libre el servicio no esta mal las habitaciones estan bien,1.0,español_seguro,[],False,0
"Tiene todo lo malo que puede tener un alojamiento, ruido, suciedad, olores a cañerías, toallas viejas, todo viejo, vistas a una pared que puedo tocar con la mano, aire acondicionado que no te dejan usar porque no te dan el mando. Juzguen ustedes, un despropósito de noche en la que ni siquiera se puede descansar por ruidos de motores y mucho calor de ellos que subían por un mínimo patio de luces. Y todo por 70 de nada de los que la sensación fue de que me robaran 50. No creo que tengan ningún cliente habitual. El que viene no repite seguro.",negativo,es,tiene todo lo malo que puede tener un alojamiento ruido suciedad olores a canerias toallas viejas todo viejo vistas a una pared que puedo tocar con la mano aire acondicionado que no te dejan usar porque no te dan el mando juzguen ustedes un desproposito de noche en la que ni siquiera se puede descansar por ruidos de motores y mucho calor de ellos que subian por un minimo patio de luces y todo por 70 de nada de los que la sensacion fue de que me robaran 50 no creo que tengan ningun cliente habitual el que viene no repite seguro,1.0,español_seguro,[],False,0
"Vimos este hotel desde la carretera y decidimos parar, pues en Cordoba los hoteles son muy caros y con costos de aparcamiento muy caros. El precio de 40.- es muy barato, por ese precio lo que recibes es lo normal. La habitacion limpia, los muebles viejos pero funcionales, el baño esta bien y no huele mal, tiene aire acondicionado y la television funciona bien. La atencion en la recepcion fue correcta. Puedes cenar en el restaurante por [PERSONA] el menu y el desayuno cuesta muy barato. Creo que para parar una noche y no complicarte buscando hoteles baratos en una ciudad con casco viejo complicado y pagar una tarifa de estacionamiento muy alta esta normal.",neutro,es,vimos este hotel desde la carretera y decidimos parar pues en cordoba los hoteles son muy caros y con costos de aparcamiento muy caros el precio de 40 es muy barato por ese precio lo que recibes es lo normal la habitacion limpia los muebles viejos pero funcionales el bano esta bien y no huele mal tiene aire acondicionado y la television funciona bien  la atencion en la recepcion fue correcta puedes cenar en el restaurante por 8 el menu y el desayuno cuesta muy barato creo que para parar una noche y no complicarte buscando hoteles baratos en una ciudad con casco viejo complicado y pagar una tarifa de estacionamiento muy alta esta normal,1.0,español_seguro,[],False,0
