,title,rating,review_text,location,hotel,label
1721,Pésima experiencia,1,"Muy mala experiencia.  Reservamos con mucha antelación. En la publicación de esta página figuraba con más estrellas pero resulto ser una pensión de 1 estrella. Su ubicación es excelente, pero solo eso no valen los €197 por 3 noches. La habitación pequeña, similar a la de un hotel alojamiento, medianamente limpia. El baño es pequeño e incómodo. El desayuno muy pobre, la cafetera no funcionaba, con tasas y vasos muy mal lavados y sucios. El primer día pedimos que no limpiarán la habitación debido a que pretendía limpiarla entre las 12 y 17 hs, el horario de calor más intenso en Granada. Hemos parado en Next Style Santiago y excelente la calidad y el servicio.  Pero el de Granada es pésimo y para nada recomendable.",Granada_Province_of_Granada_Andalucia,Nest_Style_Granada,0
1722,Bastante mal,2,"La situación es buena pero nos dieron la peor habitación que tenían y eso que habíamos reservado con antelación. El aire acondicionado es fijo y pasamos frío en pleno agosto, mi pareja sufrió una otalgia.",Granada_Province_of_Granada_Andalucia,Nest_Style_Granada,0
1723,Piscina con Vistas increibles en el corazón del Albaicín,3,"Pasamos una noche en los apartamentos, en una de las cuevas. Como experiencia está bien pero hay bastante humedad y tuvimos el deshumificafor encendido toda la noche y hacía mucho ruido (no supimos adivinar si podíamos apagarlo). Durante el día, dentro de la cueva, la temperatura era fesquita y agradable pero por la noche mucha humedad. Papel wc escaso. Recepcionista muy amable y predispuesta. Apartamentos de difícil acceso en coche ya que la zona está restringida a cierta circulación. No obstante repetiríamos, no en cueva porque preferiríamos habitación normal pero las vistas son maravillosas, la piscina muy buena... patio donde desayunar lo que te dejan de cortesía (más q suficiente) magnífico. Repetiríamos!",Granada_Province_of_Granada_Andalucia,Apartamentos_Montesclaros,3
1724,Trato telefónico pésimo ,1,"Estuvimos alojados hace unos meses y queríamos repetir. Llamé al teléfono para preguntar una duda que no me quedaba clara al mirar la web y la misma chica que respondió la primera vez me dijo lo mismo. Que estaba cerrado en ese momento y que estaba todo muy claro a través de la web... prácticamente sin dejarme hablar. La primera vez no lo tuve en cuenta (todos tenemos un mal día) pero cuando ya pasa una segunda vez me hace plantearme la reserva. Los apartamentos son de 4 personas y como vamos 5 solo quería saber a existía la posibilidad de cama supletoria... me dijo directamente que si la web no da opción a 5 es que no se puede y debo coger dos apartamentos.  En resumen, fantásticos apartamentos que acaban de perder clientes asiduos por un trato personal que deja mucho que…",Granada_Province_of_Granada_Andalucia,Apartamentos_Montesclaros,0
1725,"Casa cueva,una experiencia para vivirla",3,"Nos alojamos com nuestro bebé en una casa cueva,es una experiencia para vivirla,no se puede comparar con un apartamento normal, porque en realidad no deja de ser una cueva!!la ubicación es perfecta pero si llevas sillita de bebé...hay que subir alguna escalera...pero como en todo el casco antiguo de granada.",Granada_Province_of_Granada_Andalucia,Apartamentos_Montesclaros,3
1726,Muy caro para lo que ofrece,3,"En primer lugar quiero destacar que está muy bien decorado , en un estilo árabe y goza de magnificas vistas a la Alhambra. Sin embargo, las habitaciones no tienen TV, el hotel está ubicado en lo alto del barrio de albaycin , al cual no se puede acceder en coche y resulta bastante incómodo estar subiendo y bajando sus empinadas cuestas cada vez que quieres moverte. El servicio de recogida que ofrecen es bastante caro, comparandolo con los precios de los taxis. El precio del desayuno tambien es bastante caro , por eso decidí no solicitarlo. El baño esta metido en una especie de armario y en ocasiones desprendía mal olor. El balcón de las habitaciones es ridiculo y para ver la Alhambra tienes que inclinarte hacia delante. En resumen, deberían bajar el precio , hoy por hoy no…",Granada_Province_of_Granada_Andalucia,Solar_Montes_Claros,3
1727,Ideal para visitar Granada,3,"Evidentemente su mejor cualidad es su excelente ubicación. Algo difícil de encontrar con el coche (yo tuve que llamar al hotel para que me dirigiesen a algún aparcamiento cercano) pero una vez en él todo está a pocos metros, con lo que no pierdes tiempo en los desplazamientos. En cuanto al hotel en sí, la habitación era pequeña, sin minibar, y sólo con lo imprescindible. No obstante la cama y la almohada eran muy confortables, El cuarto de baño correcto. La limpieza bien. Los recepcionistas, el que nos tocó en el turno de día más profesional que el de la noche; aunque ninguno de los dos derrochaban simpatía. No tiene cafetería, pero justo en frente hay una que cumple perfectamente su función.  Tampoco sería justo dejar sin destacar que la relación calidad - precio es bastante…",Granada_Province_of_Granada_Andalucia,Hotel_Sacromonte,3
1728,Not bad,3,"Hotel con buena ubicación ya que se encuentra en el centro. Es facil llegar a culaquiera de los puntos dr interés de la ciudad desde el. Las habitaciones limpias, dispone de wifi y aire acondicionado. El trato del personal es muy amable y servicial.",Granada_Province_of_Granada_Andalucia,Hotel_Sacromonte,3
1729,"Buen precio , mal descanso",3,"Es verdad que el precio para su situación es muy bueno , pero se escucha todo lo de la habitación de al lado y además por la mañana temprano ya se está escuchando el ruido de la calle , en nuestro caso nos alojamos en la primera planta y se escuchaba muchísimo. Por otra parte el señor de la recepción no nos fue sincero con el tema del parking pues nos dijo que el hotel tenía parking pero que lo tenía ocupado , pero  había uno cercano y luego volvimos a preguntar y nos dijeron que el hotel no tenía parking propio... en definitiva muy buen situado , descanso regular.",Granada_Province_of_Granada_Andalucia,Hotel_Sacromonte,3
1730,Calefaccion Hab 113 no funciona! ,3,"Calidad precio es el hotel ideal ya que se encuentra en pleno centro de Granada y muy cerca de todo. Habitación amplia, tal vez falta un minibar para guardar bebidas, baño correcto con sus respectivos amenities.Tuvimos problemas con el aparato de la calefacción y no nos dieron solución, solo que nos pusiéramos una manta, eso es poco profesional pero bueno el señor era algo mayor y no teníamos ganas de incordiar, pero con otros clientes no hubieran tenido la misma suerte. De todas formas es una buena opción en Granada.",Granada_Province_of_Granada_Andalucia,Hotel_Sacromonte,3
1731,Excelente ubicación poca limpieza ,3,Destacar destacan por su ubicación pero deberían mejorar muchos aspectos ya que el precio es casi como un hotel de 4  o superior y no te ofrecen nada más que las llaves y apáñatelas  No tienen recepción sino te toca en el bloque justo de recepción  Son modernos y bien diseñados pero la limpieza deja mucho que desear para el precio sobre todo el baño hay q pulir suelo cambiar las toallas todos los días y limpiar los azulejos no se puede vender tan caro y no prestar servicios ,Granada_Province_of_Granada_Andalucia,Habitat_Suites_Gran_Via,3
1732,Imposible dormir ,1,"Pues eso, imposible dormir debido a los ruidos de las tuberías. Muy mal.  El ruido era tan desagradable que hacía vibrar el cabecero de la cama. Y la actitud de la recepcionista nada buena. Al final 70€ pagados para que no te dejen ni dormir ni descansar. Ni volveré ni lo recomendaré. ",Granada_Province_of_Granada_Andalucia,Hotel_Los_Tilos,0
1733,Fantástica ubicación del hotel,3,"Hotel muy céntrico en una placita que es un hervidero de actividad. El personal del hotel fue especialmente atento. La habitación que nos dieron daba a la plaza y tenía algo de ruido, pero a partir de una hora prudencial se silenciaba porque los turistas cenan y se retiran bastante prontito. La cama muy cómoda. Como defecto a la habitación decir que el baño no tenía ninguna balda o similar para poner las todas las cosas que las viajeras llevamos en nuestros neceseres.Maravillosa ciudad  ",Granada_Province_of_Granada_Andalucia,Hotel_Los_Tilos,3
1734,Malo,1,"Un hotel de una estrella y céntrico. El hotel lo forman un edificio nuevo donde está la recepción y habitaciones en un edificio de viviendas en el portal de al lado. La recepción abre de 7am a 10 pm. Nos alojamos en una de esas habitaciones. Las camas estaban limpias, no así el resto. Los nórdicos no tenían fundas y estaban manchados, el plato de ducha estaba lleno de mugre y moho y las toallas estaban viejas y amarillentas.  Por la noche no pararon de entrar y salir de las habitaciones y mas parecía una casa de citas que otra cosa. No vale la pena pagar 76€ por una habitación así por muy céntrica que esté. Ni vuelvo ni lo recomiendo. Quizá en el edificio principal las habitaciones estén en mejores condiciones, lo desconozco.",Granada_Province_of_Granada_Andalucia,Hotel_Molinos,0
1735,Habitaciones anexas,3,"Pasamos tres días maravillosos en Granada.El hotel nos adjudicó una habitación en un piso al lado del hotel con ascensor. Nos dieron de una cama de matrimonio cuando en la solicitud pusimos 2 camas, respuesta dada ""según disponibilidad"" ¿a qué juegan???.La habitación estaba reservada desde hacía más de un mes  y cuando llegas te lo dicen. No es buena política, son un poco cutres, no cumplen las demandas del cliente. La habitación anexa y el lavabo había malos olores, de cloaca. Por lo demás, hotel a 5 minutos del centro, y desde allí se puede subir a la Alhambra en 20 minutos.Silencioso, trato muy amable aunque no te cambien la habitación. Enfrente hay un bar para desayunar muy bueno.",Granada_Province_of_Granada_Andalucia,Hotel_Molinos,3
1736,Lo mejor sin duda la ubicación y el precio,3,"No te esperes gran cosa de un hotel de 1 estrella, su ubicación es de lo mejor que tiene (a escasos 5min caminando a Plaza Nueva) y el servicio de limpieza de habitaciones es realmente destacable. El parking es algo incómodo al no estar en el mismo edificio (está a unos 70 metros) y las plazas algo justas, eso sí, allí no te hace mucha falta el coche, todo está a buena distancia para ir a pie. Para las pocas habitaciones que tiene (entiendo con eso poca afluencia de clientes) en recepción son algo secos, pero bueno, aún así repetiría.",Granada_Province_of_Granada_Andalucia,Hotel_Molinos,3
1737,Escapada,3,"Lo mejor del hotel la ubicación a diez minutos andando de la Alhambra y a cinco de la calle navas(calle de los bares)lo peor por poner algo las camas eran pequeñas ,no estan preparados para personas altas ,pero vamos q la cama es lo de menos xq cuando llegas a la habitación despues de patear Granada y tomar cañas lo q quieres es tumbarte y dormir da igual el sitio ( ; ",Granada_Province_of_Granada_Andalucia,Hotel_Molinos,3
1738,El hotel estafa,1,"Llegamos al hotel pensando en su encanto por ser el más pequeño del mundo y nos alojan en unas habitaciones anexas a dicho hotel, muy antiguo y viejo..las habitaciones mal decoradas,algo sucias, sin ventilación, sin ni siquiera cobertura por lo que el wifi era inservible..el agua caliente apenas se apreciaba, templada como mucho..la calefacción inutilizable ya que solo salía de él aire frío...en resumen, nada nada parecido a las fotografías del hotel en booking o su página web...lamentable, para denunciarles por estafa...nada recomendable...cualquier hostal merece un status mayor que éste..",Granada_Province_of_Granada_Andalucia,Hotel_Molinos,0
1739,Podéis encontrar algo mejor,3,La ubicación es perfecta.  Ahora: no hay ascensor así que si os ponen en la segunda o tercera allí estaréis arrastrando vuestro equipaje. La bañera de la 202 no tragaba agua y se crea un charco asqueroso. Me encontré unos pelos en la bañera ( :/ ) La habitación olía a pintura y no había ni siquiera la ventana abierta (igual me contestarán que la ventana estaba cerrada para que la habitación no se enfriace). Cuando llegué la chica de recepción no estaba (no es su culpa si sólo ponen a una persona) pero bueno...Me dijo venga vale déjame el pasaporte y me dió las llaves...No me preguntó si quería informaciones ni mapa ni nada...Estaba allí y parecía que había ido a pasar el rato.... En fin..Muy bonito pero como empleada en ese sector os digo que hay mejores hoteles en Granada,Granada_Province_of_Granada_Andalucia,Hotel_Molinos,3
